url,text
/government/speeches/michael-gove-speaks-about-the-importance-of-teaching,"Michael Gove speaks about the importance of teaching Michael Gove, Education Secretary, on why there has never been a better time to be a teacher. "
/government/news/schools-given-5-million-to-work-with-local-nurseries,"Schools given £5 million to work with local nurseries Minister for Childcare Sam Gyimah announces funding to improve the quality of early years education. "
/government/publications/practitioners-experiences-of-the-early-years-foundation-stage,"Practitioners' experiences of the early years foundation stage This research report describes the context, design, conduct and findings of an inquiry into practitioners' experiences of the early years foundation stage. "
/government/news/nicky-morgan-and-david-walliams-launch-literacy-drive,"Nicky Morgan and David Walliams launch literacy drive The Education Secretary and children’s author issue a call to publishers and schools to make English pupils Europe’s most literate."
/government/speeches/elizabeth-truss-speaks-about-2-year-olds-policy-and-practice,"Elizabeth Truss speaks about 2-year-olds policy and practice Education Minister Elizabeth Truss speaks about 2-year-olds policy and practice at the Nursery World Conference.
"
/government/news/new-year-honours-list-2015-education-and-childrens-services,"New Year Honours list 2015: education and children’s services The list of people working in education and children’s services who have received an honour."
/government/news/record-numbers-benefiting-from-thriving-childcare-market,"Record numbers benefiting from thriving childcare market More 3- and 4-year-olds than ever are getting free childcare, and over 1 million are now in 'good' or 'outstanding' educational settings."
/government/publications/schools-forums-operational-and-good-practice-guide-2015,"Schools forums operational and good practice guide 2015 Information for local authorities, school leaders and governing bodies about their schools forum obligations and duties."
/government/news/schools-minister-nick-gibb-responds-to-the-guardian-websites-claims-about-cutting-one-to-one-tuition-and-every-child-programmes,"Schools minister Nick Gibb responds to 'The Guardian' website's claims about cutting one-to-one tuition and Every Child programmes In response to Polly Toynbee's comment published on guardian.co.uk on 24 May 2010, School's Minister Nick Gibb explains and justifies recent changes in the Department's funding allocation arrangements. "
/guidance/2016-early-years-foundation-stage-assessment-and-reporting-arrangements-ara/section-5-legal-requirements-and-responsibilities,"2016 Early years foundation stage: assessment and reporting arrangements (ARA): Section 5: Legal requirements and responsibilities  The legal status of the ARA, how it applies to different EYFS settings, responsibilities of those who assess or report on EYFS and legal definitions"
/government/publications/longitudinal-study-of-early-years-professional-status-an-exploration-of-progress-leadership-and-impact-final-report,"Longitudinal study of early years professional status This 3-year study investigating if, and how, the early years professional status (EYPS) was achieving its aims."
/government/publications/early-years-census-2016-guide,"Early years census 2016: guide Guide to help local authorities and early years providers, who receive direct government funding, prepare and return the 2016 census."
/government/news/prime-minister-announces-landmark-wave-of-free-schools,"Prime Minister announces landmark wave of free schools Latest wave of free school approvals announced."
/find-free-early-education,"Find free early education and childcare Check if your council offers free early education and childcare"
/government/news/queens-birthday-honours-2010,"Queen's Birthday Honours 2010 Details of the list of recipients of Queen’s Birthday Honours in 2010 from the Department for Education."
/guidance/2016-early-years-foundation-stage-assessment-and-reporting-arrangements-ara/section-3-moderation,"2016 Early years foundation stage: assessment and reporting arrangements (ARA): Section 3: Moderation Information about independent moderation and the responsibilities of headteachers, governing bodies and managers"
/government/publications/early-years-and-childcare-providers-ey3-changes-to-individuals,"Early years and childcare providers: EY3 changes to individuals EY3 form to tell Ofsted about certain changes to individuals, including names, addresses and any start or leave dates.

"
/government/speeches/charlie-taylor-talks-about-developing-the-birth-to-18-system,"Charlie Taylor talks about developing the birth-to-18 system Charlie Taylor, Chief Executive of the National College for Teaching and Leadership (NCTL) speaks to the Nursery and Primary Show."
/government/news/317-million-boost-for-life-changing-send-reforms,"£31.7 million boost for ‘life-changing’ SEND reforms A multi-million pound injection will help local authorities continue to implement new special educational needs system."
/government/news/phonics-reading-check-and-key-stage-1-results-published,"Phonics reading check and key stage 1 results published National, regional and local authority results for the year 1 phonics reading check and key stage 1 results are published today."
/government/speeches/edward-timpson-improving-access-to-physical-education-and-sports,"Edward Timpson: improving access to physical education and sports The Children’s Minister addresses the Youth Sport Trust (YST) conference. "
/government/publications/school-inspection-handbook-from-september-2015,"School inspection handbook from September 2015 Guidance for inspecting schools under the common inspection framework from September 2015, with a mythbuster document on common misconceptions."
/government/publications/review-of-the-early-years-professional-status-standards,"Review of the Early Years Professional Status standards This review aims to test how the EYPS standards can support the concept of teaching in early years and help spread leadership practice."
/government/news/ofsted-launches-consultation-on-childminder-agency-inspections,"Ofsted launches consultation on childminder agency inspections Ofsted seeks views on how childminder agencies should be inspected."
/childcare-premises-registration-england,"Childcare premises registration (England) You need to register your premises if you provide early years provision on a non-domestic premises or on domestic premises with 3 or more people helping with provision"
/government/publications/early-years-foundation-stage-framework--2,"Early years (under 5s) foundation stage framework (EYFS) Guidance on the standards that school and childcare providers must meet for the learning, development and care of children under 5.

"
/register-childminder-childcare-provider,"Register as a childminder or childcare provider (England) You must register on the Ofsted Childcare Register and Early Years Register to provide childcare in England, includes who can register, how to apply"
/government/publications/evaluation-of-the-graduate-leader-fund-final-report,"Graduate Leader Fund: evaluation Findings from the evaluation of the Graduate Leader Fund for early years providers."
/government/speeches/nareys-report-on-initial-training-for-childrens-social-workers,"Narey’s report on initial training for children's social workers Education Secretary Michael Gove gives the government's response to Sir Martin Narey's report on training for children's social workers."
/government/news/queens-birthday-honours-recipients-announced,"Honours recipients in the education sector announced In total, 108 people received awards from across the Department for Education's spectrum of responsibility."
/government/publications/dedicated-schools-grant-dsg-2015-to-2016,"Dedicated schools grant (DSG) 2015 to 2016 Funding allocated to local authorities for their schools budget for the 2015 to 2016 financial year."
/government/publications/inspecting-safeguarding-in-early-years-education-and-skills-from-september-2015,"Inspecting safeguarding in early years, education and skills from September 2015 Guidance for Ofsted inspectors to use when inspecting safeguarding under the common inspection framework. "
/government/news/primary-schools-continue-to-forge-ahead-says-ofsted,"Primary schools continue to forge ahead, says Ofsted Ofsted Annual Report says that primary schools continue to progress but secondary school improvement has stalled."
/government/news/92000-2-year-olds-already-receiving-free-childcare,"92,000 2-year-olds already receiving free childcare Around 92,000 of the most disadvantaged 2-year-olds are now receiving up to 15 hours a week of fully funded childcare."
/government/publications/collaborating-to-support-early-years-teaching-and-learning,"Improving early years teaching: learning from others Ofsted good practice example showing how Broomhall Nursery School and Children’s Centre learns from others to enhance early years provision."
/government/speeches/written-ministerial-statement-by-edward-timpson-on-voluntary-and-community-sector-prospectus,"Written ministerial statement by Edward Timpson on Voluntary and Community Sector Prospectus Children's Minister Edward Timpson said the Department for Education is today publishing a National Prospectus launching our new Grants Programme for 2013-15."
/government/news/free-childcare-extended-to-working-families-on-low-incomes,"Free childcare extended to working families on low incomes 20% of 2-year-olds from some of the poorest families are now eligible for free childcare – this number will double next year. "
/government/publications/involving-children-in-decision-making,"Involving children in decision-making at a children's centre Ofsted good practice example showing how children at Newstead Children’s Centre are encouraged to give their views and help make decisions. "
/government/news/ofsted-revises-early-years-inspection-framework,"Ofsted revises early years inspection framework Tougher early years inspection framework, in which only provision that is good or outstanding is good enough for young children."
/government/publications/improving-from-satisfactory-highters-heath-nursery-school,"Improving from satisfactory: Highters Heath Nursery School Ofsted good practice example showing how Highters Heath Nursery School has improved over the past five years and continues to improve."
/government/organisations/department-for-education/about/statistics,"Department for Education – Statistics at DfE The Department for Education publishes official statistics on education and children."
/government/publications/study-of-early-education-and-development-survey-of-families,"Study of early education and development: survey of families Research examining childcare usage from birth to age 2."
/government/speeches/elizabeth-truss-speaks-about-childcare-reform--2,"Elizabeth Truss speaks about childcare reform Elizabeth Truss speaks to the Resolution Foundation about how to help working parents and improve outcomes for children."
/government/news/department-for-education-spending-review,"Department for Education spending review A description of how budgets for the Department for Education will be affected by the spending review."
/government/publications/common-inspection-framework-education-skills-and-early-years-from-september-2015,"Common inspection framework: education, skills and early years from September 2015 How Ofsted inspects maintained schools and academies, non-association independent schools, further education and skills provision and early years settings."
/government/speeches/sam-gyimah-integrated-review-a-big-development,"Sam Gyimah: integrated review, a 'big development' Childcare Minister Sam Gyimah speaks at the 4Children ‘Early Childhood Matters’ conference."
/government/news/parents-to-get-complete-picture-of-childs-development,"Parents to get complete picture of child’s development Over £2 million to support joined-up checks on education and health development under new childcare reforms.            "
/government/publications/early-years-census-2014-guide,"Early years census 2014: guide User guide and collection template to help local authorities and early years providers prepare and return the early years census 2014."
/government/speeches/sarah-teather-speaks-to-the-daycare-trust,"Sarah Teather speaks to the Daycare Trust Sarah Teather, Children's Minister, addresses the Daycare Trust."
/government/statistics/announcements/early-years-providers-and-inspections-outcomes-as-at-31-december-2015,"Childcare providers and inspections as at 31 December 2015 Provisional data for the period 1 September – 31 December 2015 and revised data for the period 1 April – 31 August 2015 "
/government/news/review-to-improve-the-training-and-qualifications-for-people-working-in-the-early-years,"Review to improve the training and qualifications for people working in the early years An independent review to strengthen training, qualifications and career opportunities of people working in early education and childcare is launched."
/government/publications/flexible-learning-programmes-for-childcare-practitioners,"Flexible learning programmes for childcare practitioners Ofsted good practice example showing how People and Business Development helps childcare practitioners access flexible study beyond level 3."
/government/publications/effective-partnerships-with-schools-to-improve-learning,"Improving learning through effective partnerships with schools Ofsted good practice example showing how Heysham Children’s Centre helps the learning, progress and welfare of children and their families."
/government/publications/how-to-appeal-guidance-for-those-registered-as-or-applying-to-be-a-childminder-or-a-childcare-provider,"How to appeal: guidance for childcare providers How a prospective or registered childcare provider can appeal if Ofsted plans to take steps that will affect their registration."
/government/publications/delivering-early-years-foundation-stage-in-overseas-settings-jsp-819,"Delivering early years foundation stage in overseas settings (JSP 819) Provides policy and supporting guidance to overseas commands on the provision and governance of the early years foundation stage (EYFS)."
/government/news/disadvantaged-primary-pupils-to-benefit-from-extra-225-million,"Disadvantaged primary pupils to benefit from extra £22.5 million Schools Minister David Laws confirms £2.545 billion total pupil premium funding for 2015 to 2016."
/government/publications/teaching-young-children-to-develop-their-communication-skills,"Teaching young children to develop their communication skills Ofsted good practice example showing how childminder Nicola Phillips improves children’s communication and language development. "
/government/speeches/sarah-teather-to-the-national-children-and-adult-services-conference,"Sarah Teather to the National Children and Adult Services conference The Children's Minister talks to the National Children and Adult Services conference."
/government/news/early-years-apprenticeship-bursary-doubled-to-3000,"Early years apprenticeship bursary doubled to £3,000 Early years apprenticeship bursary doubles as part of the government’s drive to attract high-quality candidates to the profession."
/government/publications/section-251-budget-2014-to-2015-data,"Section 251 budget: 2014 to 2015 data This is the Section 251 budget data from 2014 to 2015, as reported by local authorities."
/government/publications/an-outstanding-enterprising-curriculum-for-children,"An outstanding enterprising curriculum for children Ofsted good practice example showing how enterprise education at St Mary's Catholic Primary School contributes to outstanding achievement."
/government/speeches/school-funding-for-2016-to-2017,"School funding for 2016 to 2017 Written ministerial statement by Sam Gyimah on school funding rates for 2016 to 2017."
/government/publications/briefing-note-for-magistrates-and-magistrates-courts-in-england-the-early-years-and-childcare-registers,"Briefing note: how Ofsted regulates and inspects childcare Briefing note for magistrates and magistrates’ courts explaining the legal framework for Ofsted’s regulation and inspection of childcare. "
/government/publications/provider-influence-on-the-home-learning-environment,"Home learning: the influence of early years providers Research into what early years settings could do to better support parents in developing their children's learning at home."
/government/news/special-educational-needs-support-families-to-be-given-personal-budgets,"Special educational needs support: families to be given personal budgets Parents will have a new right to buy in specialist special educational needs (SEN) and disabled care for children from 2014, the biggest change to SEN for 30 years. "
/government/collections/early-years-census,"Early years census: closed collections Documents for software suppliers and anyone else interested in past early years census data collections."
/government/publications/early-years-educator-level-3-qualifications-criteria,"Early years educator (level 3): qualifications criteria This document outlines the assessment criteria and minimum qualification content requirements for level 3 early years educators."
/government/news/government-is-acting-to-get-children-ready-for-school,"Government is acting to get children ready for school Recent reports that children are beginning school without knowing their own name highlight the help and support that young children need in the crucial early years of their life."
/government/publications/foundation-learning-national-evaluation,"Foundation learning national evaluation Evaluation to review the implementation of foundation learning and to assess its effects."
/government/news/primary-school-absence-government-adviser-calls-for-crackdown,"Primary school absence: government adviser calls for crackdown The government’s expert adviser on behaviour has called for a crackdown on primary school absence."
/government/publications/parents-as-partners-in-teaching,"Parents as partners in teaching Ofsted good practice example showing how Trimdon Grange Infant and Nursery School forged excellent relationships with parents and families."
/government/news/new-50m-fund-to-help-most-disadvantaged-3-and-4-year-olds,"New £50m fund to help most disadvantaged 3- and 4-year-olds More than 170,000 children in England set to benefit from more than £50 million."
/government/news/early-years-foundation-stage-to-be-radically-slimmed-down,"Early years foundation stage to be radically slimmed down Dame Clare Tickell recommends streamlining the EYFS to make it more focused on making sure children start school ready to learn."
/government/news/child-care-business-scheme-extended,"Update - Child care business scheme Apply now for a cash boost of up to £500 to help start up your new business."
/government/statistics/provision-for-children-under-five-years-of-age-in-england-january-2011,"Education provision: children under 5 years of age, January 2011 The number of children benefiting from early years education and the number of children taking up early years education places."
/government/publications/childcare-and-early-years-providers-survey-2009,"Childcare and early years providers survey 2009 Findings from a survey of childcare and early years provision across England in 2009. "
/government/news/ofsted-to-inspect-early-years-initial-teacher-training,"Ofsted to inspect early years initial teacher training Early years initial teacher training will be inspected for the first time."
/government/consultations/cost-of-providing-childcare-review-call-for-evidence,"Cost of providing childcare review: call for evidence We’re seeking your evidence on the cost of providing childcare."
/government/consultations/better-inspection-for-all,"Better inspection for all Proposals for a new framework for the inspection of schools, further education and skills providers and registered early years settings"
/government/news/bureaucracy-axed-to-put-vulnerable-children-first,"Bureaucracy axed to put vulnerable children first Plans for the overhaul of the child protection system, axing hundreds of pages of manuals and replacing them with precise guidance."
/government/publications/national-evaluation-of-sure-start-local-programmes-an-economic-perspective,"National evaluation of Sure Start local programmes: an economic perspective This report takes the outcomes for 5-year-old children and their families reported in the National Evaluation of Sure Start, and estimates economic values for some of those outcomes."
/government/publications/children-in-care-research-priorities-and-questions,"Children in care: research priorities and questions This paper provides a strategic context for the research community and practitioners, to help plan research into children in care."
/government/statistics/early-years-foundation-stage-profile-results-in-england-academic-year-2011-to-2012,"Early years foundation stage profile results: 2011 to 2012 Results of the 2012 early years foundation stage profile (EYFSP) assessments at a national and local-authority level."
/government/statistics/neighbourhood-statistics-in-england-academic-year-2013-to-2014,"Neighbourhood statistics in England: academic year 2013 to 2014 Pupil attainment data, grouped by gender, ethnicity and free school meal eligibility, broken down by the area in which pupils live. "
/government/speeches/sarah-teather-to-the-london-voluntary-service-council-conference-closing-the-gap-inequality-in-london,"Sarah Teather to the London Voluntary Service Council conference - Closing the gap: inequality in London The Children’s Minister sets out how the voluntary sector, along with the government’s reforms, are vital to ending child poverty."
/government/publications/early-years-census-2015-guide,"Early years census 2015: guide A guide to help local authorities and providers of early years education prepare and return the census."
/government/news/press-briefing-morning-10-may-2013,"Press briefing: morning 10 May 2013 The Prime Minister's Spokesperson (PMS) answered questions on Abu Qatada, childcare, the EU, Russia and Syria and the economy."
/government/news/ofsted-consults-on-separate-judgements,"Ofsted consults on separate judgements Separate graded judgments on the quality of nursery and reception, and post-16 provision in school inspection reports proposed."
/government/news/deputy-prime-minister-encourages-parents-in-oxfordshire-to-take-up-offer-of-free-childcare-for-two-year-olds,"Deputy Prime Minister encourages parents in Oxfordshire to take up offer of free childcare for two-year-olds Deputy Prime Minister Nick Clegg today encouraged parents of toddlers in Oxfordshire to check if they can get free childcare."
/government/speeches/nick-cleggs-speech-on-education-and-outstanding-leaders,"Nick Clegg’s speech  on education and outstanding leaders The Deputy Prime Minister’s speech on education and a new programme to get outstanding leaders into the schools that need them the most."
/government/publications/teaching-and-play-in-the-early-years-a-balancing-act,"Teaching and play in the early years: a balancing act? Early years good practice survey exploring perceptions of teaching and play."
/government/news/more-help-with-childcare-costs-for-working-families-announced,"More help with childcare costs for working families announced The Prime Minister and Deputy Prime Minister today announced a scheme providing more help with childcare costs for working families."
/government/publications/assessment-principles-school-curriculum,"Assessment principles: school curriculum Information for all schools on developing effective assessment systems.
"
/government/collections/ofsted-early-years-survey-reports,"Ofsted early years survey reports Ofsted survey and thematic reports for early years."
/government/publications/free-early-education-for-disadvantaged-two-year-olds-an-implementation-study-for-local-authorities-and-providers,"Free early education for disadvantaged 2-year-olds: an implementation study for local authorities and providers Study of a programme to provide free early education to disadvantaged 2-year-olds in England."
/government/news/extra-funding-to-prepare-for-the-early-years-pupil-premium,"Extra funding to prepare for the early years pupil premium Childcare Minister Sam Gyimah announces new funding for councils to help them prepare for the introduction of the early years pupil premium."
/government/publications/learning-together-through-play-in-the-early-years,"Learning together through play in the early years This good practice example shows how St John Vianney Primary School Childcare involves parents in their children's learning."
/government/speeches/extending-opportunity-through-the-pupil-premium,"Extending opportunity through the pupil premium Education Secretary Nicky Morgan speech about ensuring every disadvantaged pupil gets the support they need in every school."
/government/consultations/school-and-early-years-finance-england-regulations-2015,"School and Early Years Finance (England) Regulations 2015 We’re seeking views on the proposed School and Early Years Finance (England) Regulations 2015."
/government/consultations/school-and-early-years-finance-england-regulations-2014,"School and Early Years Finance (England) Regulations 2014 We are consulting on proposed changes to the School and Early Years Finance (England) Regulations."
/government/publications/education-services-grant-for-2015-to-2016-supplementary-note,"Education Services Grant for 2015 to 2016: supplementary note Guidance to help academies understand the changes to ESG for 2015 to 2016"
/government/publications/childminder-agency-trial-evaluation,"Childminder agency trial evaluation An evaluation of the childminder agency trials for organisations setting up a childminder agency (CMA)."
/government/news/government-announces-pupil-premium-to-raise-achievement,"Government announces pupil premium to raise achievement Information on the pupil premium, which will provide schools with additional funding to be spent on disadvantaged pupils."
/government/speeches/sam-gyimah-at-a-national-day-nurseries-association-conference,"Sam Gyimah at a National Day Nurseries Association conference Childcare and Education Minister Sam Gyimah speaks about financial support for private nursery owners."
/guidance/early-years-qualifications-finder,"Early years qualifications Find out if a qualification enables an individual to work in an early years setting and be included in the staff to child ratios for the EYFS."
/government/publications/the-early-years-foundation-stage-eyfs-learning-and-development-requirements-guidance-on-exemptions-for-individual-children,"EYFS learning and development requirements: exemptions for children What early years settings need to do to disapply or modify some aspects of the early years foundation stage (EYFS) for an individual child."
/government/statistics/registered-childcare-providers-and-places-in-england-december-2008-onwards,"Registered childcare providers and places in England - December 2008 onwards Databases of registered childcare providers in England from 2008 onwards."
/register-as-early-years-childminder-children-under-5-england,"Register as a childminder for children up to 5 (England) If you want to become a childminder in England looking after children up to 5, you must register on the 'Early Years Register' with Ofsted "
/government/publications/childcare-and-early-years-survey-of-parents-2009,"Childcare and early years survey of parents 2009 Report looking at early years provision across the country to gauge parents' views and monitor progress in implementing policy."
/government/publications/ready-for-school-ann-tayler-childrens-centre-nursery,"Ready for school: Ann Tayler Children's Centre Nursery Ofsted good practice example showing how Ann Tayler Nursery helps parents and carers support their children in their learning."
/government/publications/supporting-hard-to-reach-children-parents-and-carers,"Hard to reach children, parents and carers: children's centre support Ofsted good practice example showing how Kensington Children’s Centre reaches those most in need of intervention and support."
/government/statistics/neighbourhood-statistics-small-area-pupil-attainment-by-pupil-characteristics-in-england-2011,"Neighbourhood statistics: small area pupil attainment - 2011 The tables provide 2011 information on residency-based pupil attainment broken down by gender, free school meal eligibility and ethnicity."
/government/speeches/edward-timpson-speaks-about-special-educational-needs-policy-reform-at-a-conference-organised-by-ambitious-about-autism,"Edward Timpson speaks about special educational needs policy reform Parliamentary Under Secretary of State for Children and Families Edward Timpson speaks about special educational needs policy reform in the Pears Annual Lecture, organised by Ambitious about Autism."
/government/publications/conducting-childcare-register-inspections,"Inspecting registered childcare providers: guidance for inspectors Guidance for Ofsted inspectors inspecting providers registered on the compulsory and voluntary parts of the Childcare Register."
/government/collections/ofsteds-compliance-investigation-and-enforcement-handbooks,"Ofsted's compliance, investigation and enforcement handbooks Ofsted has 2 handbooks with the legal background to its compliance and enforcement work and the extent of its powers."
/government/collections/statistics-childcare-and-early-years,"Statistics: childcare and early years Childcare arrangements for all ages and early years provision for children who are 5 years of age or younger."
/government/publications/wp124-provider-memo-free-early-learning-for-two-year-olds,"WP124 Provider Memo - Free early learning for two year olds WP124 Work Programme Provider Memo - Free early learning for two year olds."
/guidance/2016-early-years-foundation-stage-assessment-and-reporting-arrangements-ara/section-2-early-years-foundation-stage-profile,"2016 Early years foundation stage: assessment and reporting arrangements (ARA): Section 2: Early years foundation stage profile An overview of the EYFS profile and information about completing the profile and exemptions from assessment"
/government/collections/early-years-foundation-stage-profile-return,"Early years foundation stage profile return: closed collections Documents for software suppliers and anyone else interested in past early years foundation stage profile (EYFSP) returns."
/government/statistics/early-years-foundation-stage-profile-attainment-by-pupil-characteristics-academic-year-2010-to-2011,"EYFSP attainment by pupil characteristics: 2010 to 2011 Early years foundation stage profile (EYFSP) assessments, by pupil characteristics in England, for academic year 2010 to 2011."
/government/publications/improving-nursery-provision-through-links-with-other-professionals,"Improving nursery provision through links with other professionals Ofsted good practice example showing how staff at Garstang Pre-School Nursery reflect on their practice through training and links with other professionals."
/government/speeches/sarah-teather-article-in-nursery-world-on-the-spending-review,"Sarah Teather article in 'Nursery World' on the Spending Review Children's Minister Sarah Teather writes in 'Nursery World' on the Spending Review and the early learning and childcare sector."
/government/news/teather-parents-should-have-a-greater-say-in-their-childrens-centre,"Teather: parents should have a greater say in their children’s centre Children's Minister Sarah Teather talks about getting parents involved in early education services."
/government/consultations/school-and-early-years-finance-regulations-2013,"School and early years finance regulations 2013 School and early years finance regulations 2013 consultation."
/government/news/call-for-evidence-for-the-review-of-the-early-years-foundation-stage,"Call for evidence for the review of the early years foundation stage Dame Clare Tickell launches a call for evidence to inform the independent review of the early years foundation stage. Includes a link to the online consultation."
/government/news/all-schools-to-list-childcare-options,"All schools to list childcare options Schools to publish childcare provision alongside school performance tables making it easier for parents to know what is available."
/government/speeches/nick-gibb-the-importance-of-phonics,"Nick Gibb: the importance of phonics School Reform Minister Nick Gibb addresses the Reading Reform Foundation Conference."
/government/publications/send-code-of-practice-0-to-25,"SEND code of practice: 0 to 25 years Guidance on the special educational needs and disability (SEND) system for children and young people aged 0 to 25, from 1 September 2014."
/government/publications/first-national-survey-of-practitioners-with-early-years-professional-status,"Surveys of practitioners with early years professional status Findings from national surveys of practitioners who've achieved early years professional status."
/government/publications/early-years-evidence-pack,"Early years evidence pack Pack summarising evidence on achievement at the early years foundation stage"
/government/speeches/early-years-teachers-what-do-they-offer,"Early years teachers: what do they offer? Charlie Taylor's speech for Nursery World Business Summit on 12 November 2014."
/government/publications/early-education-entitlement-for-2-year-olds-hourly-rates,"Early education entitlement for 2-year-olds: hourly rates The funding rates the Department for Education will use to set funding for local authorities in 2015 to 2016."
/government/news/queens-birthday-honours-2015-education-and-childrens-services,"Queen’s Birthday Honours 2015: education and children's services Queen’s Birthday Honours list recognises 108 people for contributions to education and children's services."
/government/news/35-new-free-schools-providing-more-than-22000-places-announced,"35 new free schools providing more than 22,000 places announced New schools announced alongside a survey of free school headteachers."
/government/news/new-wave-of-approved-studio-schools-will-take-total-to-more-than-40--2,"New wave of approved studio schools will take total to more than 40 Accenture, Barclays, The National Trust, RSPCA, Royal Veterinary College and The National Space Centre among employers behind new projects."
/government/news/nctl-launch-school-direct-for-early-years-initial-teacher-training,"NCTL launch School Direct for early years initial teacher training The tender for School Direct (early years) initial teacher training launched November 2014 for 2015 recruitment."
/government/news/sarah-teather-responds-to-claims-about-la-funding-for-childrens-centres,"Sarah Teather responds to claims about LA funding for children's centres Children's Minister Sarah Teather responds to claims about local authority (LA) funding for children's centres. "
/guidance/section-251-2015-to-2016,"Section 251: 2015 to 2016 Information for local authorities (LAs), schools and the general public about LA education funding and expenditure plans for 2015 to 2016."
/government/publications/childcare-bill-impact-assessment,"Childcare Bill: impact assessment Assessment of the proposed Childcare Bill."
/government/statistics/announcements/early-years-foundation-stage-profile-results-in-england-2015-to-2016,"Early years foundation stage profile results in England: 2015 to 2016 Early years foundation stage profile (EYFSP) results for the 2015 to 2016 academic year, at national and local authority level."
/government/speeches/nick-gibb-to-the-specialist-schools-and-academies-trust,"Nick Gibb to the Specialist Schools and Academies Trust The Schools Minister says that we are facing a fresh 'great debate' on the new national curriculum."
/government/publications/supporting-families-in-the-foundation-years,"Supporting families in the foundation years Our plans to create an effective support system for parents with children in their earliest years and the practitioners who work with them."
/complain-ofsted-report,"Complain about an Ofsted inspection report You can complain about an Ofsted inspection report if you think there was a problem - the inspection process,
how the inspection was conducted, the outcome of the inspection"
/government/publications/disclosure-and-barring-service-dbs-checks-for-childcare-providers-who-register-with-ofsted,"Disclosure and Barring Service (DBS) checks: childcare providers Ofsted’s position on Disclosure and Barring (DBS) checks for childcare providers who register with Ofsted."
/government/consultations/good-early-years-provision-for-all,"Good early years provision for all This consultation seeks views on proposals for revisions to the inspection of early years providers."
/government/publications/2014-to-2015-revenue-funding-arrangements-operational-information-for-local-authorities,"2014 to 2015 revenue funding: guide for local authorities This guide helps local authorities and their schools use the new funding system for 2014 to 2015."
/government/publications/early-years-itt-requirements-supporting-advice,"Early years ITT requirements: supporting advice Advice for providers looking to offer early years initial teacher training (ITT)."
/government/news/views-sought-on-which-2-year-olds-should-get-free-early-education,"Views sought on which 2-year-olds should get free early education A consultation is announced about which 2-year-olds should be entitled to a free early education. "
/government/publications/non-association-independent-school-inspection-handbook-from-september-2015,"Non-association independent school inspection handbook Guidance for inspecting non-association independent schools under the common inspection framework."
/government/speeches/nick-gibb-speech-on-governments-maths-reforms,"Nick Gibb speech on government’s maths reforms School Reform Minister Nick Gibb speaks to the London Thames Maths Hub Primary Conference."
/government/statistics/early-years-inspections-and-outcomes-april-to-june-2014,"Early years inspections and outcomes: April to June 2014 Early years inspections and outcomes, including actions and recommendations at inspection."
/government/publications/baseline-design-240-place-primary-school-with-a-26-place-nursery,"Baseline design: 240 place primary school with a 26 place nursery Baseline design for a 240 place primary school with a 26 place nursery

"
/government/news/elizabeth-truss-is-interviewed-by-nursery-world-magazine,"Elizabeth Truss is interviewed by Nursery World magazine Extracts from Nursery World’s interview with Elizabeth Truss, Minister for Education and Childcare."
/government/collections/ofsted-memorandums-of-understanding,"Ofsted memorandums of understanding Memorandums of understanding between Ofsted and other partner organisations."
/government/publications/exemption-notification-form-for-childcare-providers-that-operate-for-14-days-or-less-in-a-12-month-period,"Childcare providers exempt from registering with Ofsted: form Notification form for use in conjunction with guidance on who is not required to register."
/government/news/good-early-years-get-children-off-to-a-flying-start-says-ofsted,"Good early years get children off to a flying start, says Ofsted Plans to ensure that good is the only acceptable standard of education and care provided by nurseries, pre-schools and childminders"
/government/news/minister-praises-school-for-on-site-nursery-during-visit,"Minister praises school for on-site nursery during visit Willow Bank Primary School has benefited from its partnership with Toddles Wood Pre-School"
/government/news/grants-to-boost-childcare-start-ups,"Grants to boost childcare start-ups Find out if you’re entitled to financial help for your childcare business."
/government/publications/pre-registration-briefing-for-those-wishing-to-become-childcare-providers,"Become a childcare provider: pre-registration briefing This is a presentation of the pre-registration briefing for those wishing to become childcare providers."
/guidance/early-years-pupil-premium-guide-for-local-authorities,"Early years pupil premium: guide for local authorities How much funding local authorities receive for the early years pupil premium, and how they should distribute it to early years providers."
/government/publications/deferring-ofsted-inspections,"Deferring Ofsted inspections Ofsted’s policy for determining that an inspection of a provider should not go ahead on the planned dates."
/find-ofsted-inspection-report,"Find an Ofsted inspection report Search for Ofsted inspection reports for childminders and childcare providers, schools, colleges, further education providers, children and families services"
/government/publications/early-education-and-childcare-research-priorities-and-questions,"Early education and childcare: research priorities and questions This paper provides a strategic context for the research community and practitioners, to help plan early education and childcare research."
/government/news/new-era-for-ofsted-inspection,"New era for Ofsted inspection Her Majesty’s Chief Inspector confirms the biggest changes to education inspection for more than 2 decades."
/government/publications/how-to-be-outstanding-a-nurserys-guide-to-making-the-grade,"How to be outstanding - a nursery's guide to making the grade Ofsted good practice example showing how Witton Gilbert Nursery supports and challenges children to make the best progress they can."
/government/speeches/sarah-teather-to-the-4children-conference,"Sarah Teather to the 4Children conference The Children's Minister explains what Big Society means for children and families."
/government/news/first-aid-training-to-be-made-compulsory-for-new-nursery-recruits,"First aid training to be made compulsory for new nursery recruits New nursery and pre-school staff will be required to undertake paediatric first aid for the first time, thanks to new government proposals."
